"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 03 07:01:28 UTC 2026","Fri Jul 03 07:01:29 UTC 2026","314","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Fri Jul 03 07:01:29 UTC 2026","Fri Jul 03 07:01:29 UTC 2026","277","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Fri Jul 03 07:01:29 UTC 2026","Fri Jul 03 07:01:29 UTC 2026","128","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Fri Jul 03 07:01:30 UTC 2026","Fri Jul 03 07:01:58 UTC 2026","27717","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Fri Jul 03 07:01:29 UTC 2026","Fri Jul 03 07:01:30 UTC 2026","557","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Fri Jul 03 07:01:23 UTC 2026","Fri Jul 03 07:01:28 UTC 2026","5599","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Fri Jul 03 07:01:30 UTC 2026","Fri Jul 03 07:01:30 UTC 2026","124","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Fri Jul 03 07:01:58 UTC 2026","Fri Jul 03 07:02:18 UTC 2026","20257","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Fri Jul 03 07:01:29 UTC 2026","Fri Jul 03 07:01:29 UTC 2026","278","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Fri Jul 03 07:01:30 UTC 2026","Fri Jul 03 07:01:30 UTC 2026","117","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
