"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 19 08:31:43 UTC 2026","Sat Sep 19 08:31:43 UTC 2026","88","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Sep 19 08:31:44 UTC 2026","Sat Sep 19 08:31:44 UTC 2026","190","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sat Sep 19 08:32:10 UTC 2026","Sat Sep 19 08:32:29 UTC 2026","19030","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Sep 19 08:31:43 UTC 2026","Sat Sep 19 08:31:44 UTC 2026","351","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"broken","Sat Sep 19 08:31:44 UTC 2026","Sat Sep 19 08:32:10 UTC 2026","26465","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Sep 19 08:31:43 UTC 2026","Sat Sep 19 08:31:43 UTC 2026","146","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sat Sep 19 08:31:40 UTC 2026","Sat Sep 19 08:31:43 UTC 2026","2939","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sat Sep 19 08:31:43 UTC 2026","Sat Sep 19 08:31:43 UTC 2026","118","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sat Sep 19 08:31:44 UTC 2026","Sat Sep 19 08:31:44 UTC 2026","59","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Sep 19 08:31:43 UTC 2026","Sat Sep 19 08:31:43 UTC 2026","41","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
