"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 15 04:28:10 UTC 2026","Sat Aug 15 04:28:10 UTC 2026","610","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Aug 15 04:28:10 UTC 2026","Sat Aug 15 04:28:11 UTC 2026","592","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Aug 15 04:28:10 UTC 2026","Sat Aug 15 04:28:10 UTC 2026","311","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Aug 15 04:28:08 UTC 2026","Sat Aug 15 04:28:09 UTC 2026","654","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sat Aug 15 04:28:06 UTC 2026","Sat Aug 15 04:28:08 UTC 2026","2019","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sat Aug 15 04:28:11 UTC 2026","Sat Aug 15 04:28:11 UTC 2026","373","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Aug 15 04:28:11 UTC 2026","Sat Aug 15 04:28:12 UTC 2026","596","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"broken","Sat Aug 15 04:28:12 UTC 2026","Sat Aug 15 04:28:39 UTC 2026","27060","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"failed","Sat Aug 15 04:28:39 UTC 2026","Sat Aug 15 04:28:58 UTC 2026","18413","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Aug 15 04:28:09 UTC 2026","Sat Aug 15 04:28:10 UTC 2026","654","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
