"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 21 08:30:13 UTC 2026","Sun Jun 21 08:30:13 UTC 2026","292","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Jun 21 08:30:12 UTC 2026","Sun Jun 21 08:30:12 UTC 2026","149","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sun Jun 21 08:30:08 UTC 2026","Sun Jun 21 08:30:12 UTC 2026","4069","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sun Jun 21 08:30:13 UTC 2026","Sun Jun 21 08:30:39 UTC 2026","25905","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Jun 21 08:30:12 UTC 2026","Sun Jun 21 08:30:12 UTC 2026","85","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sun Jun 21 08:30:13 UTC 2026","Sun Jun 21 08:30:13 UTC 2026","120","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Jun 21 08:30:12 UTC 2026","Sun Jun 21 08:30:12 UTC 2026","38","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sun Jun 21 08:30:12 UTC 2026","Sun Jun 21 08:30:12 UTC 2026","117","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Sun Jun 21 08:30:39 UTC 2026","Sun Jun 21 08:30:58 UTC 2026","19408","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Jun 21 08:30:12 UTC 2026","Sun Jun 21 08:30:13 UTC 2026","330","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
