"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Aug 17 04:40:18 UTC 2026","Mon Aug 17 04:40:37 UTC 2026","19221","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Aug 17 04:39:49 UTC 2026","Mon Aug 17 04:39:50 UTC 2026","936","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 17 04:39:47 UTC 2026","Mon Aug 17 04:39:47 UTC 2026","770","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Aug 17 04:39:48 UTC 2026","Mon Aug 17 04:39:49 UTC 2026","737","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Aug 17 04:39:50 UTC 2026","Mon Aug 17 04:39:51 UTC 2026","387","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 17 04:39:43 UTC 2026","Mon Aug 17 04:39:47 UTC 2026","3621","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Aug 17 04:39:49 UTC 2026","Mon Aug 17 04:39:49 UTC 2026","378","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Mon Aug 17 04:39:51 UTC 2026","Mon Aug 17 04:39:51 UTC 2026","586","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 17 04:39:47 UTC 2026","Mon Aug 17 04:39:48 UTC 2026","793","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"broken","Mon Aug 17 04:39:51 UTC 2026","Mon Aug 17 04:40:18 UTC 2026","26508","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
