"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 18 06:04:28 UTC 2026","Sat Jul 18 06:04:29 UTC 2026","711","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jul 18 06:04:24 UTC 2026","Sat Jul 18 06:04:25 UTC 2026","781","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sat Jul 18 06:04:25 UTC 2026","Sat Jul 18 06:04:26 UTC 2026","771","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"broken","Sat Jul 18 06:04:29 UTC 2026","Sat Jul 18 06:05:06 UTC 2026","37250","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Jul 18 06:04:26 UTC 2026","Sat Jul 18 06:04:26 UTC 2026","743","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Jul 18 06:04:27 UTC 2026","Sat Jul 18 06:04:27 UTC 2026","698","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jul 18 06:04:20 UTC 2026","Sat Jul 18 06:04:24 UTC 2026","3876","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sat Jul 18 06:04:26 UTC 2026","Sat Jul 18 06:04:27 UTC 2026","351","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Jul 18 06:04:27 UTC 2026","Sat Jul 18 06:04:28 UTC 2026","470","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sat Jul 18 06:05:06 UTC 2026","Sat Jul 18 06:05:25 UTC 2026","19041","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
