"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 13 06:53:05 UTC 2026","Mon Jul 13 06:53:06 UTC 2026","653","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Jul 13 06:53:09 UTC 2026","Mon Jul 13 06:53:09 UTC 2026","334","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 13 06:53:02 UTC 2026","Mon Jul 13 06:53:05 UTC 2026","3125","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Jul 13 06:53:08 UTC 2026","Mon Jul 13 06:53:09 UTC 2026","296","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 13 06:53:06 UTC 2026","Mon Jul 13 06:53:07 UTC 2026","694","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Mon Jul 13 06:53:07 UTC 2026","Mon Jul 13 06:53:07 UTC 2026","637","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Jul 13 06:53:08 UTC 2026","Mon Jul 13 06:53:08 UTC 2026","590","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 13 06:53:09 UTC 2026","Mon Jul 13 06:53:36 UTC 2026","26620","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"broken","Mon Jul 13 06:53:36 UTC 2026","Mon Jul 13 06:54:24 UTC 2026","48516","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jul 13 06:53:07 UTC 2026","Mon Jul 13 06:53:08 UTC 2026","324","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
