"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 13 08:49:11 UTC 2026","Sun Sep 13 08:49:39 UTC 2026","27914","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:11 UTC 2026","265","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","189","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","131","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sun Sep 13 08:49:06 UTC 2026","Sun Sep 13 08:49:09 UTC 2026","3264","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","118","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sun Sep 13 08:49:39 UTC 2026","Sun Sep 13 08:49:58 UTC 2026","19744","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","111","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","156","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sun Sep 13 08:49:10 UTC 2026","Sun Sep 13 08:49:10 UTC 2026","68","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
