"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","315","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","156","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"failed","Sun Aug 09 05:03:18 UTC 2026","Sun Aug 09 05:03:37 UTC 2026","19781","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","91","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","44","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sun Aug 09 05:02:45 UTC 2026","Sun Aug 09 05:02:48 UTC 2026","3442","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:50 UTC 2026","259","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","98","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"broken","Sun Aug 09 05:02:50 UTC 2026","Sun Aug 09 05:03:18 UTC 2026","27830","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Aug 09 05:02:49 UTC 2026","Sun Aug 09 05:02:49 UTC 2026","146","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
