"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 04 08:20:46 UTC 2026","Thu Jun 04 08:21:13 UTC 2026","27513","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Thu Jun 04 08:20:45 UTC 2026","Thu Jun 04 08:20:45 UTC 2026","134","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Thu Jun 04 08:20:46 UTC 2026","Thu Jun 04 08:20:46 UTC 2026","155","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 04 08:20:41 UTC 2026","Thu Jun 04 08:20:45 UTC 2026","3972","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Thu Jun 04 08:21:13 UTC 2026","Thu Jun 04 08:21:33 UTC 2026","19171","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Thu Jun 04 08:20:45 UTC 2026","Thu Jun 04 08:20:46 UTC 2026","295","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 04 08:20:46 UTC 2026","Thu Jun 04 08:20:46 UTC 2026","105","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 04 08:20:45 UTC 2026","Thu Jun 04 08:20:45 UTC 2026","179","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Thu Jun 04 08:20:45 UTC 2026","Thu Jun 04 08:20:45 UTC 2026","56","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Thu Jun 04 08:20:45 UTC 2026","Thu Jun 04 08:20:45 UTC 2026","155","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
