"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 06:30:53 UTC 2026","Wed Jul 29 06:30:54 UTC 2026","484","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Wed Jul 29 06:30:52 UTC 2026","Wed Jul 29 06:30:52 UTC 2026","381","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"broken","Wed Jul 29 06:31:23 UTC 2026","Wed Jul 29 06:32:12 UTC 2026","48602","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Wed Jul 29 06:30:51 UTC 2026","Wed Jul 29 06:30:52 UTC 2026","755","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Wed Jul 29 06:30:54 UTC 2026","Wed Jul 29 06:31:23 UTC 2026","28776","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Wed Jul 29 06:30:50 UTC 2026","Wed Jul 29 06:30:50 UTC 2026","815","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Wed Jul 29 06:30:46 UTC 2026","Wed Jul 29 06:30:50 UTC 2026","3471","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Wed Jul 29 06:30:50 UTC 2026","Wed Jul 29 06:30:51 UTC 2026","798","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Wed Jul 29 06:30:54 UTC 2026","Wed Jul 29 06:30:54 UTC 2026","763","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Wed Jul 29 06:30:52 UTC 2026","Wed Jul 29 06:30:53 UTC 2026","770","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
