"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 29 10:46:19 UTC 2026","Sat Aug 29 10:46:20 UTC 2026","558","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Aug 29 10:46:13 UTC 2026","Sat Aug 29 10:46:16 UTC 2026","2816","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Sat Aug 29 10:46:46 UTC 2026","Sat Aug 29 10:47:03 UTC 2026","17248","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Aug 29 10:46:18 UTC 2026","Sat Aug 29 10:46:19 UTC 2026","361","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Aug 29 10:46:16 UTC 2026","Sat Aug 29 10:46:17 UTC 2026","791","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"broken","Sat Aug 29 10:46:20 UTC 2026","Sat Aug 29 10:46:46 UTC 2026","25325","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Aug 29 10:46:19 UTC 2026","Sat Aug 29 10:46:19 UTC 2026","378","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Aug 29 10:46:17 UTC 2026","Sat Aug 29 10:46:18 UTC 2026","745","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sat Aug 29 10:46:18 UTC 2026","Sat Aug 29 10:46:18 UTC 2026","728","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Aug 29 10:46:20 UTC 2026","Sat Aug 29 10:46:20 UTC 2026","703","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
