"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:15 UTC 2026","166","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","97","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","90","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","149","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"broken","Mon Sep 07 08:55:15 UTC 2026","Mon Sep 07 08:55:40 UTC 2026","25385","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"failed","Mon Sep 07 08:55:40 UTC 2026","Mon Sep 07 08:55:59 UTC 2026","19034","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Sep 07 08:55:10 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","3123","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","128","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","97","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Sep 07 08:55:14 UTC 2026","Mon Sep 07 08:55:14 UTC 2026","42","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
