"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 30 06:26:56 UTC 2026","Thu Jul 30 06:27:22 UTC 2026","25564","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Thu Jul 30 06:26:51 UTC 2026","Thu Jul 30 06:26:54 UTC 2026","3129","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Thu Jul 30 06:26:55 UTC 2026","Thu Jul 30 06:26:55 UTC 2026","124","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Thu Jul 30 06:26:56 UTC 2026","Thu Jul 30 06:26:56 UTC 2026","166","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jul 30 06:26:55 UTC 2026","Thu Jul 30 06:26:55 UTC 2026","297","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Thu Jul 30 06:26:55 UTC 2026","Thu Jul 30 06:26:55 UTC 2026","271","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"broken","Thu Jul 30 06:27:22 UTC 2026","Thu Jul 30 06:28:09 UTC 2026","47361","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Thu Jul 30 06:26:56 UTC 2026","Thu Jul 30 06:26:56 UTC 2026","164","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jul 30 06:26:56 UTC 2026","Thu Jul 30 06:26:56 UTC 2026","345","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jul 30 06:26:54 UTC 2026","Thu Jul 30 06:26:55 UTC 2026","319","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
