"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 10 05:25:20 UTC 2026","Mon Aug 10 05:25:20 UTC 2026","373","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"broken","Mon Aug 10 05:25:22 UTC 2026","Mon Aug 10 05:25:48 UTC 2026","26108","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Mon Aug 10 05:25:19 UTC 2026","Mon Aug 10 05:25:20 UTC 2026","753","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Aug 10 05:25:21 UTC 2026","Mon Aug 10 05:25:21 UTC 2026","468","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 10 05:25:17 UTC 2026","Mon Aug 10 05:25:18 UTC 2026","820","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Aug 10 05:25:20 UTC 2026","Mon Aug 10 05:25:21 UTC 2026","444","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 10 05:25:21 UTC 2026","Mon Aug 10 05:25:22 UTC 2026","643","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Aug 10 05:25:13 UTC 2026","Mon Aug 10 05:25:17 UTC 2026","4185","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Mon Aug 10 05:25:48 UTC 2026","Mon Aug 10 05:26:07 UTC 2026","19356","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Aug 10 05:25:18 UTC 2026","Mon Aug 10 05:25:19 UTC 2026","782","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
