"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 27 07:29:22 UTC 2026","Mon Jul 27 07:29:26 UTC 2026","4043","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Jul 27 07:29:28 UTC 2026","Mon Jul 27 07:29:29 UTC 2026","764","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Jul 27 07:29:27 UTC 2026","Mon Jul 27 07:29:28 UTC 2026","785","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Mon Jul 27 07:29:29 UTC 2026","Mon Jul 27 07:29:30 UTC 2026","636","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 27 07:29:31 UTC 2026","Mon Jul 27 07:29:59 UTC 2026","28083","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Mon Jul 27 07:29:26 UTC 2026","Mon Jul 27 07:29:27 UTC 2026","829","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Jul 27 07:29:30 UTC 2026","Mon Jul 27 07:29:31 UTC 2026","541","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 27 07:29:29 UTC 2026","Mon Jul 27 07:29:29 UTC 2026","374","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"broken","Mon Jul 27 07:29:59 UTC 2026","Mon Jul 27 07:30:48 UTC 2026","49539","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jul 27 07:29:30 UTC 2026","Mon Jul 27 07:29:30 UTC 2026","547","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
