"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 25 06:16:56 UTC 2026","Sat Jul 25 06:16:56 UTC 2026","744","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Jul 25 06:16:58 UTC 2026","Sat Jul 25 06:16:58 UTC 2026","439","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jul 25 06:16:50 UTC 2026","Sat Jul 25 06:16:54 UTC 2026","3610","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"broken","Sat Jul 25 06:17:26 UTC 2026","Sat Jul 25 06:18:15 UTC 2026","48509","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Jul 25 06:16:57 UTC 2026","Sat Jul 25 06:16:58 UTC 2026","729","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jul 25 06:16:57 UTC 2026","Sat Jul 25 06:16:57 UTC 2026","355","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Jul 25 06:16:55 UTC 2026","Sat Jul 25 06:16:56 UTC 2026","769","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sat Jul 25 06:16:58 UTC 2026","Sat Jul 25 06:16:58 UTC 2026","362","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jul 25 06:16:58 UTC 2026","Sat Jul 25 06:17:26 UTC 2026","27736","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Jul 25 06:16:54 UTC 2026","Sat Jul 25 06:16:55 UTC 2026","790","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
