"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 12 05:30:03 UTC 2026","Wed Aug 12 05:30:04 UTC 2026","42","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Wed Aug 12 05:30:03 UTC 2026","Wed Aug 12 05:30:03 UTC 2026","111","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Wed Aug 12 05:30:03 UTC 2026","Wed Aug 12 05:30:03 UTC 2026","133","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Wed Aug 12 05:30:04 UTC 2026","Wed Aug 12 05:30:04 UTC 2026","153","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Wed Aug 12 05:30:03 UTC 2026","Wed Aug 12 05:30:03 UTC 2026","165","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"failed","Wed Aug 12 05:30:30 UTC 2026","Wed Aug 12 05:30:50 UTC 2026","19431","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Wed Aug 12 05:30:04 UTC 2026","Wed Aug 12 05:30:04 UTC 2026","83","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Wed Aug 12 05:30:01 UTC 2026","Wed Aug 12 05:30:03 UTC 2026","2276","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"broken","Wed Aug 12 05:30:04 UTC 2026","Wed Aug 12 05:30:30 UTC 2026","26382","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Wed Aug 12 05:30:04 UTC 2026","Wed Aug 12 05:30:04 UTC 2026","261","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
