"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 20 04:35:12 UTC 2026","Thu Aug 20 04:35:13 UTC 2026","265","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Aug 20 04:35:12 UTC 2026","Thu Aug 20 04:35:12 UTC 2026","154","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Thu Aug 20 04:35:11 UTC 2026","Thu Aug 20 04:35:11 UTC 2026","369","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Thu Aug 20 04:35:36 UTC 2026","Thu Aug 20 04:35:53 UTC 2026","16754","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Thu Aug 20 04:35:12 UTC 2026","Thu Aug 20 04:35:12 UTC 2026","231","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Aug 20 04:35:12 UTC 2026","Thu Aug 20 04:35:12 UTC 2026","327","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Aug 20 04:35:06 UTC 2026","Thu Aug 20 04:35:10 UTC 2026","4544","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Thu Aug 20 04:35:11 UTC 2026","Thu Aug 20 04:35:12 UTC 2026","322","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"broken","Thu Aug 20 04:35:13 UTC 2026","Thu Aug 20 04:35:36 UTC 2026","23316","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Thu Aug 20 04:35:11 UTC 2026","Thu Aug 20 04:35:11 UTC 2026","378","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
