"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 01 09:28:54 UTC 2026","Mon Jun 01 09:28:55 UTC 2026","128","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Jun 01 09:28:55 UTC 2026","Mon Jun 01 09:28:55 UTC 2026","153","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 09:28:15 UTC 2026","Mon Jun 01 09:28:54 UTC 2026","38780","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Jun 01 09:28:55 UTC 2026","Mon Jun 01 09:29:31 UTC 2026","36159","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Mon Jun 01 09:28:55 UTC 2026","Mon Jun 01 09:28:55 UTC 2026","90","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 09:28:55 UTC 2026","Mon Jun 01 09:28:55 UTC 2026","278","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 09:28:55 UTC 2026","Mon Jun 01 09:28:55 UTC 2026","56","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Mon Jun 01 09:28:54 UTC 2026","Mon Jun 01 09:28:54 UTC 2026","153","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Mon Jun 01 09:29:31 UTC 2026","Mon Jun 01 09:29:51 UTC 2026","19460","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jun 01 09:28:54 UTC 2026","Mon Jun 01 09:28:54 UTC 2026","174","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
