"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","53","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"failed","Sat Jun 06 06:53:00 UTC 2026","Sat Jun 06 06:53:20 UTC 2026","19449","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"failed","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","50","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","69","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","69","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"broken","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","114","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"failed","Sat Jun 06 06:52:30 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","2747","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","50","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:53:00 UTC 2026","27061","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"broken","Sat Jun 06 06:52:33 UTC 2026","Sat Jun 06 06:52:33 UTC 2026","70","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
