"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 02 06:32:15 UTC 2026","Sun Aug 02 06:32:18 UTC 2026","3009","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"broken","Sun Aug 02 06:32:44 UTC 2026","Sun Aug 02 06:33:33 UTC 2026","48477","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Aug 02 06:32:19 UTC 2026","Sun Aug 02 06:32:19 UTC 2026","107","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 02 06:32:19 UTC 2026","Sun Aug 02 06:32:44 UTC 2026","25090","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Aug 02 06:32:18 UTC 2026","Sun Aug 02 06:32:19 UTC 2026","144","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sun Aug 02 06:32:19 UTC 2026","Sun Aug 02 06:32:19 UTC 2026","62","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sun Aug 02 06:32:19 UTC 2026","Sun Aug 02 06:32:19 UTC 2026","297","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 02 06:32:18 UTC 2026","Sun Aug 02 06:32:18 UTC 2026","167","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sun Aug 02 06:32:18 UTC 2026","Sun Aug 02 06:32:18 UTC 2026","189","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sun Aug 02 06:32:19 UTC 2026","Sun Aug 02 06:32:19 UTC 2026","247","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
