"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 11 08:46:09 UTC 2026","Thu Jun 11 08:46:09 UTC 2026","562","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 11 08:46:01 UTC 2026","Thu Jun 11 08:46:06 UTC 2026","4407","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Thu Jun 11 08:46:06 UTC 2026","Thu Jun 11 08:46:07 UTC 2026","796","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Thu Jun 11 08:46:09 UTC 2026","Thu Jun 11 08:46:10 UTC 2026","538","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 11 08:46:10 UTC 2026","Thu Jun 11 08:46:10 UTC 2026","574","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Jun 11 08:46:10 UTC 2026","Thu Jun 11 08:46:35 UTC 2026","24594","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Thu Jun 11 08:46:08 UTC 2026","Thu Jun 11 08:46:09 UTC 2026","377","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Thu Jun 11 08:46:07 UTC 2026","Thu Jun 11 08:46:07 UTC 2026","796","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Thu Jun 11 08:46:35 UTC 2026","Thu Jun 11 08:46:53 UTC 2026","18389","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Thu Jun 11 08:46:07 UTC 2026","Thu Jun 11 08:46:08 UTC 2026","743","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
