"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 13 05:39:42 UTC 2026","Thu Aug 13 05:39:46 UTC 2026","3469","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Thu Aug 13 05:39:48 UTC 2026","Thu Aug 13 05:39:48 UTC 2026","212","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Thu Aug 13 05:39:47 UTC 2026","Thu Aug 13 05:39:47 UTC 2026","276","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Thu Aug 13 05:39:47 UTC 2026","Thu Aug 13 05:39:47 UTC 2026","421","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"broken","Thu Aug 13 05:39:48 UTC 2026","Thu Aug 13 05:40:17 UTC 2026","29371","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Thu Aug 13 05:39:46 UTC 2026","Thu Aug 13 05:39:47 UTC 2026","313","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Thu Aug 13 05:40:17 UTC 2026","Thu Aug 13 05:40:38 UTC 2026","20557","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Thu Aug 13 05:39:47 UTC 2026","Thu Aug 13 05:39:47 UTC 2026","145","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Thu Aug 13 05:39:46 UTC 2026","Thu Aug 13 05:39:46 UTC 2026","322","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Thu Aug 13 05:39:47 UTC 2026","Thu Aug 13 05:39:48 UTC 2026","157","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
