"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 06 08:19:20 UTC 2026","Mon Jul 06 08:19:47 UTC 2026","26102","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Mon Jul 06 08:19:19 UTC 2026","Mon Jul 06 08:19:20 UTC 2026","159","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Mon Jul 06 08:19:18 UTC 2026","Mon Jul 06 08:19:19 UTC 2026","404","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Jul 06 08:19:19 UTC 2026","Mon Jul 06 08:19:19 UTC 2026","399","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Mon Jul 06 08:19:47 UTC 2026","Mon Jul 06 08:20:06 UTC 2026","19305","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jul 06 08:19:15 UTC 2026","Mon Jul 06 08:19:18 UTC 2026","2883","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Jul 06 08:19:20 UTC 2026","Mon Jul 06 08:19:20 UTC 2026","206","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jul 06 08:19:19 UTC 2026","Mon Jul 06 08:19:19 UTC 2026","386","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Jul 06 08:19:20 UTC 2026","Mon Jul 06 08:19:20 UTC 2026","395","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Mon Jul 06 08:19:20 UTC 2026","Mon Jul 06 08:19:20 UTC 2026","196","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
