"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 12 08:22:58 UTC 2026","Sat Sep 12 08:23:17 UTC 2026","18858","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Sep 12 08:22:31 UTC 2026","Sat Sep 12 08:22:32 UTC 2026","378","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Sep 12 08:22:31 UTC 2026","Sat Sep 12 08:22:31 UTC 2026","268","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sat Sep 12 08:22:32 UTC 2026","Sat Sep 12 08:22:32 UTC 2026","296","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"broken","Sat Sep 12 08:22:32 UTC 2026","Sat Sep 12 08:22:58 UTC 2026","25734","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Sep 12 08:22:31 UTC 2026","Sat Sep 12 08:22:31 UTC 2026","121","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Sep 12 08:22:31 UTC 2026","Sat Sep 12 08:22:31 UTC 2026","283","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sat Sep 12 08:22:30 UTC 2026","Sat Sep 12 08:22:31 UTC 2026","303","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sat Sep 12 08:22:27 UTC 2026","Sat Sep 12 08:22:30 UTC 2026","3256","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sat Sep 12 08:22:32 UTC 2026","Sat Sep 12 08:22:32 UTC 2026","180","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
