"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 01 01:39:17 UTC 2026","Mon Jun 01 01:39:17 UTC 2026","135","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Mon Jun 01 01:39:17 UTC 2026","Mon Jun 01 01:39:17 UTC 2026","259","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"broken","Mon Jun 01 01:39:18 UTC 2026","Mon Jun 01 01:39:43 UTC 2026","24233","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Mon Jun 01 01:39:17 UTC 2026","Mon Jun 01 01:39:17 UTC 2026","336","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"broken","Mon Jun 01 01:39:43 UTC 2026","Mon Jun 01 01:40:02 UTC 2026","19804","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jun 01 01:39:17 UTC 2026","Mon Jun 01 01:39:18 UTC 2026","372","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 01:39:18 UTC 2026","Mon Jun 01 01:39:18 UTC 2026","303","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 01:39:16 UTC 2026","Mon Jun 01 01:39:17 UTC 2026","348","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Jun 01 01:39:11 UTC 2026","Mon Jun 01 01:39:16 UTC 2026","5168","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Mon Jun 01 01:39:18 UTC 2026","Mon Jun 01 01:39:18 UTC 2026","161","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
