"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 01 06:53:02 UTC 2026","Mon Jun 01 06:53:03 UTC 2026","860","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Mon Jun 01 06:53:05 UTC 2026","Mon Jun 01 06:53:06 UTC 2026","386","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 06:52:58 UTC 2026","Mon Jun 01 06:53:02 UTC 2026","3379","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Mon Jun 01 06:53:39 UTC 2026","Mon Jun 01 06:53:58 UTC 2026","19508","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Mon Jun 01 06:53:04 UTC 2026","Mon Jun 01 06:53:05 UTC 2026","345","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Mon Jun 01 06:53:05 UTC 2026","Mon Jun 01 06:53:05 UTC 2026","701","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 06:53:06 UTC 2026","Mon Jun 01 06:53:06 UTC 2026","537","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Mon Jun 01 06:53:03 UTC 2026","Mon Jun 01 06:53:04 UTC 2026","763","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Mon Jun 01 06:53:03 UTC 2026","Mon Jun 01 06:53:03 UTC 2026","843","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"broken","Mon Jun 01 06:53:06 UTC 2026","Mon Jun 01 06:53:39 UTC 2026","32630","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
