"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 19 06:29:20 UTC 2026","Sun Jul 19 06:29:23 UTC 2026","3438","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"failed","Sun Jul 19 06:29:53 UTC 2026","Sun Jul 19 06:30:12 UTC 2026","19317","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","63","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"broken","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:53 UTC 2026","28385","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","123","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","132","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","135","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Jul 19 06:29:23 UTC 2026","Sun Jul 19 06:29:23 UTC 2026","196","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sun Jul 19 06:29:23 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","157","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sun Jul 19 06:29:24 UTC 2026","Sun Jul 19 06:29:24 UTC 2026","175","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
