"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 05 08:03:55 UTC 2026","Sat Sep 05 08:04:21 UTC 2026","25908","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sat Sep 05 08:03:54 UTC 2026","Sat Sep 05 08:03:54 UTC 2026","269","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Sep 05 08:03:49 UTC 2026","Sat Sep 05 08:03:53 UTC 2026","3736","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sat Sep 05 08:03:54 UTC 2026","Sat Sep 05 08:03:55 UTC 2026","415","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"failed","Sat Sep 05 08:04:21 UTC 2026","Sat Sep 05 08:04:40 UTC 2026","19196","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sat Sep 05 08:03:53 UTC 2026","Sat Sep 05 08:03:53 UTC 2026","277","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sat Sep 05 08:03:53 UTC 2026","Sat Sep 05 08:03:53 UTC 2026","293","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sat Sep 05 08:03:54 UTC 2026","Sat Sep 05 08:03:54 UTC 2026","163","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sat Sep 05 08:03:54 UTC 2026","Sat Sep 05 08:03:54 UTC 2026","122","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sat Sep 05 08:03:53 UTC 2026","Sat Sep 05 08:03:54 UTC 2026","243","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
