"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 23 04:35:41 UTC 2026","Sun Aug 23 04:36:01 UTC 2026","19436","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","129","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"broken","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:41 UTC 2026","27665","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","42","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Sun Aug 23 04:35:12 UTC 2026","Sun Aug 23 04:35:12 UTC 2026","161","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","194","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","323","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Sun Aug 23 04:35:12 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","126","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"passed","Sun Aug 23 04:35:08 UTC 2026","Sun Aug 23 04:35:12 UTC 2026","3676","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Sun Aug 23 04:35:13 UTC 2026","Sun Aug 23 04:35:13 UTC 2026","104","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
