"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 12 08:25:32 UTC 2026","Fri Jun 12 08:25:32 UTC 2026","148","","PetStore API — CRUD Operations","","Retrieve a pet by ID","","Retrieve a pet by ID",""
"passed","Fri Jun 12 08:25:32 UTC 2026","Fri Jun 12 08:25:33 UTC 2026","444","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Fri Jun 12 08:25:32 UTC 2026","Fri Jun 12 08:25:32 UTC 2026","124","","PetStore API — CRUD Operations","","Update a pet's name","","Update a pet's name",""
"failed","Fri Jun 12 08:26:03 UTC 2026","Fri Jun 12 08:26:22 UTC 2026","18851","","InsiderOne Careers - End to End Test","","Verify Insider homepage and Quality Assurance job application flow","","Verify Insider homepage and Quality Assurance job application flow",""
"passed","Fri Jun 12 08:25:32 UTC 2026","Fri Jun 12 08:25:32 UTC 2026","43","","PetStore API — CRUD Operations","","Retrieve pet with invalid ID returns 404","","Retrieve pet with invalid ID returns 404",""
"passed","Fri Jun 12 08:25:32 UTC 2026","Fri Jun 12 08:25:32 UTC 2026","95","","PetStore API — CRUD Operations","","Delete a pet","","Delete a pet",""
"passed","Fri Jun 12 08:25:28 UTC 2026","Fri Jun 12 08:25:32 UTC 2026","4280","","PetStore API — CRUD Operations","","Create a new pet successfully","","Create a new pet successfully",""
"passed","Fri Jun 12 08:25:33 UTC 2026","Fri Jun 12 08:26:03 UTC 2026","30320","","AI-Generated Lever Job Listing Filter Validation","","Job listing filters refine results correctly on QA Istanbul page","","Job listing filters refine results correctly on QA Istanbul page",""
"passed","Fri Jun 12 08:25:33 UTC 2026","Fri Jun 12 08:25:33 UTC 2026","42","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
"passed","Fri Jun 12 08:25:33 UTC 2026","Fri Jun 12 08:25:33 UTC 2026","67","","PetStore API — CRUD Operations","","Find pets by status returns non-empty list","","Find pets by status returns non-empty list",""
